Results for running random tests:
randomtestadventurer.c:
RANDOM TESTING: adventurer 
SEED 153 FAIL: expected hand count = 157, actual = 153
SEED 15 FAIL: expected hand count = 19, actual = 15
SEED 344 FAIL: expected hand count = 348, actual = 344
SEED 1650180926 FAIL: expected treasures in hand = 22, actual = 23
SEED 163 FAIL: expected hand count = 167, actual = 163
SEED 2048325680 FAIL: expected treasures in hand = 36, actual = 37
SEED 321 FAIL: expected hand count = 325, actual = 321
SEED 529113752 FAIL: expected treasures in hand = 27, actual = 28
SEED 275 FAIL: expected hand count = 279, actual = 275
SEED 471 FAIL: expected hand count = 475, actual = 471
SEED 374 FAIL: expected hand count = 378, actual = 374
SEED 205 FAIL: expected hand count = 209, actual = 205
SEED 2045817382 FAIL: expected treasures in hand = 16, actual = 17
SEED 146 FAIL: expected hand count = 150, actual = 146
SEED 226618232 FAIL: expected treasures in hand = 43, actual = 42
SEED 332 FAIL: expected hand count = 336, actual = 332
SEED 937020455 FAIL: expected treasures in hand = 34, actual = 35
SEED 234 FAIL: expected hand count = 238, actual = 234
SEED 78 FAIL: expected hand count = 82, actual = 78
SEED 1602566235 FAIL: expected treasures in hand = 15, actual = 14
SEED 110 FAIL: expected hand count = 114, actual = 110
SEED 424 FAIL: expected hand count = 428, actual = 424
SEED 185 FAIL: expected hand count = 189, actual = 185
SEED 174 FAIL: expected hand count = 178, actual = 174
SEED 666959106 FAIL: expected treasures in hand = 48, actual = 50
SEED 378 FAIL: expected hand count = 382, actual = 378
SEED 148 FAIL: expected hand count = 152, actual = 148
SEED 413 FAIL: expected hand count = 417, actual = 413
SEED 449 FAIL: expected hand count = 453, actual = 449
SEED 239029725 FAIL: expected treasures in hand = 42, actual = 43
SEED 315 FAIL: expected hand count = 319, actual = 315
SEED 314 FAIL: expected hand count = 318, actual = 314
SEED 1077553339 FAIL: expected treasures in hand = 41, actual = 42
SEED 282 FAIL: expected hand count = 286, actual = 282
SEED 472 FAIL: expected hand count = 476, actual = 472
SEED 394 FAIL: expected hand count = 398, actual = 394
SEED 249929135 FAIL: expected treasures in hand = 12, actual = 13
SEED 96 FAIL: expected hand count = 100, actual = 96
SEED 340 FAIL: expected hand count = 344, actual = 340
SEED 207 FAIL: expected hand count = 211, actual = 207
SEED 335 FAIL: expected hand count = 339, actual = 335
SEED 294 FAIL: expected hand count = 298, actual = 294
SEED 377 FAIL: expected hand count = 381, actual = 377
SEED 139 FAIL: expected hand count = 143, actual = 139
SEED 27 FAIL: expected hand count = 31, actual = 27
SEED 368 FAIL: expected hand count = 372, actual = 368
SEED 1164329427 FAIL: expected treasures in hand = 26, actual = 27
SEED 245 FAIL: expected hand count = 249, actual = 245
SEED 457 FAIL: expected hand count = 461, actual = 457
SEED 881257593 FAIL: expected treasures in hand = 50, actual = 51
SEED 354 FAIL: expected hand count = 358, actual = 354
SEED 1985532835 FAIL: expected treasures in hand = 48, actual = 49
SEED 468 FAIL: expected hand count = 472, actual = 468
SEED 903375321 FAIL: expected treasures in hand = 16, actual = 17
SEED 126 FAIL: expected hand count = 130, actual = 126
SEED 91 FAIL: expected hand count = 95, actual = 91
SEED 83 FAIL: expected hand count = 87, actual = 83
SEED 2047955874 FAIL: expected treasures in hand = 11, actual = 12
SEED 117 FAIL: expected hand count = 121, actual = 117
SEED 261107245 FAIL: expected treasures in hand = 38, actual = 40
SEED 365 FAIL: expected hand count = 369, actual = 365
SEED 399 FAIL: expected hand count = 403, actual = 399
SEED 292 FAIL: expected hand count = 296, actual = 292
SEED 343776581 FAIL: expected treasures in hand = 19, actual = 20
SEED 190 FAIL: expected hand count = 194, actual = 190
SEED 1766237095 FAIL: expected treasures in hand = 3, actual = 5
SEED 7 FAIL: expected hand count = 11, actual = 7
SEED 455140404 FAIL: expected treasures in hand = 4, actual = 5
SEED 33 FAIL: expected hand count = 37, actual = 33
SEED 366 FAIL: expected hand count = 370, actual = 366
SEED 967716806 FAIL: expected treasures in hand = 38, actual = 39
